Index,Potencia,Hour,Date,Month,Year,Day,Day (Spanish),Tecnología
2024-01-12 18:00:00,-139.64,18:00,2024-01-12,January,2024,Friday,Viernes,Exportación
2024-01-12 19:00:00,-121.41,19:00,2024-01-12,January,2024,Friday,Viernes,Exportación
2024-01-12 20:00:00,-122.0,20:00,2024-01-12,January,2024,Friday,Viernes,Exportación
2024-01-12 21:00:00,-121.42,21:00,2024-01-12,January,2024,Friday,Viernes,Exportación
2024-01-12 22:00:00,-145.6,22:00,2024-01-12,January,2024,Friday,Viernes,Exportación
2024-01-12 23:00:00,-168.75,23:00,2024-01-12,January,2024,Friday,Viernes,Exportación
2024-01-13 00:00:00,-165.22,00:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 01:00:00,-145.31,01:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 02:00:00,-163.77,02:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 03:00:00,-179.61,03:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 04:00:00,-172.85,04:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 05:00:00,-171.33,05:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 06:00:00,-142.76,06:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 07:00:00,-136.5,07:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 08:00:00,-132.65,08:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 09:00:00,-181.4,09:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 10:00:00,-203.52,10:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 11:00:00,-182.13,11:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 12:00:00,-176.09,12:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 13:00:00,-179.8,13:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 14:00:00,-141.4,14:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 15:00:00,-194.34,15:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 16:00:00,-150.48,16:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 17:00:00,-196.73,17:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 18:00:00,-144.01,18:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 19:00:00,-139.25,19:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 20:00:00,-131.59,20:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 21:00:00,-151.5,21:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 22:00:00,-141.36,22:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-13 23:00:00,-207.08,23:00,2024-01-13,January,2024,Saturday,Sábado,Exportación
2024-01-14 00:00:00,-218.5,00:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 01:00:00,-250.27,01:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 02:00:00,-229.84,02:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 03:00:00,-214.02,03:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 04:00:00,-221.63,04:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 05:00:00,-230.32,05:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 06:00:00,-151.98,06:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 07:00:00,-171.33,07:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 08:00:00,-145.46,08:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 09:00:00,-121.88,09:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 10:00:00,-217.79,10:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 11:00:00,-177.99,11:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 12:00:00,-182.92,12:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 13:00:00,-221.16,13:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 14:00:00,-168.28,14:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 15:00:00,-200.19,15:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 16:00:00,-200.31,16:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 17:00:00,-187.02,17:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 18:00:00,-135.77,18:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 19:00:00,-120.68,19:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 20:00:00,-142.52,20:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 21:00:00,-165.4,21:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 22:00:00,-257.87,22:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-14 23:00:00,-225.53,23:00,2024-01-14,January,2024,Sunday,Domingo,Exportación
2024-01-15 00:00:00,-246.7,00:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 01:00:00,-193.5,01:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 02:00:00,-179.32,02:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 03:00:00,-203.32,03:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 04:00:00,-202.57,04:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 05:00:00,-133.12,05:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 06:00:00,-170.53,06:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 07:00:00,-190.38,07:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 08:00:00,-135.36,08:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 09:00:00,-112.15,09:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 10:00:00,-237.17,10:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 11:00:00,-186.69,11:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 12:00:00,-195.11,12:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 13:00:00,-139.49,13:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 14:00:00,-195.98,14:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 15:00:00,-192.06,15:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 16:00:00,-80.79,16:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 17:00:00,-187.01,17:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 18:00:00,-133.75,18:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 19:00:00,-142.61,19:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 20:00:00,-127.3,20:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 21:00:00,-126.69,21:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 22:00:00,-230.21,22:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-15 23:00:00,-171.83,23:00,2024-01-15,January,2024,Monday,Lunes,Exportación
2024-01-16 00:00:00,-140.96,00:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 01:00:00,-160.31,01:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 02:00:00,-169.91,02:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 03:00:00,-147.62,03:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 04:00:00,-164.59,04:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 05:00:00,-167.38,05:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 06:00:00,-127.85,06:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 07:00:00,-164.6,07:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 08:00:00,-200.09,08:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 09:00:00,-144.23,09:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 10:00:00,-132.58,10:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 11:00:00,-191.41,11:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 12:00:00,-187.35,12:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 13:00:00,-180.18,13:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 14:00:00,-176.62,14:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 15:00:00,-146.05,15:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 16:00:00,-159.29,16:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 17:00:00,-204.32,17:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 18:00:00,-118.45,18:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 19:00:00,-148.53,19:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 20:00:00,-130.01,20:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 21:00:00,-135.63,21:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 22:00:00,-152.76,22:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-16 23:00:00,-159.13,23:00,2024-01-16,January,2024,Tuesday,Martes,Exportación
2024-01-17 00:00:00,-137.5,00:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 01:00:00,-197.94,01:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 02:00:00,-146.7,02:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 03:00:00,-146.36,03:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 04:00:00,-156.0,04:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 05:00:00,-148.82,05:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 06:00:00,-180.33,06:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 07:00:00,-140.48,07:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 08:00:00,-178.42,08:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 09:00:00,-160.87,09:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 10:00:00,-153.56,10:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 11:00:00,-133.57,11:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 12:00:00,-188.21,12:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 13:00:00,-168.12,13:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 14:00:00,-136.59,14:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 15:00:00,-129.79,15:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 16:00:00,-141.17,16:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 17:00:00,-121.44,17:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 18:00:00,-152.19,18:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 19:00:00,-138.44,19:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 20:00:00,-144.82,20:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 21:00:00,-205.12,21:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 22:00:00,-131.54,22:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-17 23:00:00,-208.37,23:00,2024-01-17,January,2024,Wednesday,Miércoles,Exportación
2024-01-18 00:00:00,-226.98,00:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 01:00:00,-196.23,01:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 02:00:00,-204.22,02:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 03:00:00,-162.78,03:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 04:00:00,-164.21,04:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 05:00:00,-195.97,05:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 06:00:00,-151.77,06:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 07:00:00,-129.86,07:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 08:00:00,-143.79,08:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 09:00:00,-147.61,09:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 10:00:00,-194.01,10:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 11:00:00,-195.8,11:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 12:00:00,-194.95,12:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 13:00:00,-171.23,13:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 14:00:00,-166.7,14:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 15:00:00,-162.46,15:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 16:00:00,-163.76,16:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 17:00:00,-202.69,17:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 18:00:00,-133.26,18:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 19:00:00,-140.26,19:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 20:00:00,-150.31,20:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 21:00:00,-154.99,21:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 22:00:00,-162.99,22:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-18 23:00:00,-168.72,23:00,2024-01-18,January,2024,Thursday,Jueves,Exportación
2024-01-19 00:00:00,-254.84,00:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 01:00:00,-213.82,01:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 02:00:00,-238.38,02:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 03:00:00,-234.47,03:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 04:00:00,-232.24,04:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 05:00:00,-183.75,05:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 06:00:00,-156.69,06:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 07:00:00,-157.64,07:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 08:00:00,-155.94,08:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 09:00:00,-127.23,09:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 10:00:00,-123.61,10:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 11:00:00,-221.77,11:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 12:00:00,-190.42,12:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 13:00:00,-139.14,13:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 14:00:00,-169.77,14:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 15:00:00,-141.26,15:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 16:00:00,-131.5,16:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 17:00:00,-154.3,17:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 18:00:00,-139.09,18:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 19:00:00,-146.97,19:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 20:00:00,-130.23,20:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 21:00:00,-209.12,21:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 22:00:00,-161.6,22:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-19 23:00:00,-203.2,23:00,2024-01-19,January,2024,Friday,Viernes,Exportación
2024-01-20 00:00:00,-247.24,00:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 01:00:00,-241.51,01:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 02:00:00,-211.19,02:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 03:00:00,-220.11,03:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 04:00:00,-250.09,04:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 05:00:00,-253.39,05:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 06:00:00,-139.66,06:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 07:00:00,-128.84,07:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 08:00:00,-175.83,08:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 09:00:00,-186.82,09:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 10:00:00,-202.6,10:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 11:00:00,-143.75,11:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 12:00:00,-123.2,12:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 13:00:00,-166.12,13:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 14:00:00,-175.36,14:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 15:00:00,-141.85,15:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 16:00:00,-129.56,16:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 17:00:00,-147.58,17:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 18:00:00,-154.15,18:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 19:00:00,-141.13,19:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 20:00:00,-132.69,20:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 21:00:00,-118.54,21:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 22:00:00,-213.27,22:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-20 23:00:00,-285.81,23:00,2024-01-20,January,2024,Saturday,Sábado,Exportación
2024-01-21 00:00:00,-304.02,00:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 01:00:00,-287.15,01:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 02:00:00,-255.92,02:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 03:00:00,-269.57,03:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 04:00:00,-281.13,04:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 05:00:00,-269.92,05:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 06:00:00,-208.79,06:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 07:00:00,-191.16,07:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 08:00:00,-248.38,08:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 09:00:00,-201.8,09:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 10:00:00,-188.13,10:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 11:00:00,-224.85,11:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 12:00:00,-189.36,12:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 13:00:00,-184.7,13:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 14:00:00,-198.75,14:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 15:00:00,-202.39,15:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 16:00:00,-199.79,16:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 17:00:00,-182.29,17:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 18:00:00,-164.13,18:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 19:00:00,-149.36,19:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 20:00:00,-139.06,20:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 21:00:00,-192.38,21:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 22:00:00,-262.43,22:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-21 23:00:00,-221.06,23:00,2024-01-21,January,2024,Sunday,Domingo,Exportación
2024-01-22 00:00:00,-184.61,00:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 01:00:00,-206.49,01:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 02:00:00,-182.95,02:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 03:00:00,-199.38,03:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 04:00:00,-198.08,04:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 05:00:00,-183.96,05:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 06:00:00,-171.16,06:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 07:00:00,-145.71,07:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 08:00:00,-155.02,08:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 09:00:00,-202.38,09:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 10:00:00,-182.56,10:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 11:00:00,-166.4,11:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 12:00:00,-203.08,12:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 13:00:00,-192.96,13:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 14:00:00,-154.36,14:00,2024-01-22,January,2024,Monday,Lunes,Exportación
2024-01-22 15:00:00,-144.15,15:00,2024-01-22,January,2024,Monday,Lunes,Exportación
